;download_date;currency;stops_0;price;duration_0;arrival_airport_0;airlines;arrival_time_0;number_stops_0;number_destinations;depart_time_0;day_week_0;depart_airport_0;date_0;link
463;23-09-2017-20h-42m-00s;€;LIS;63.0;5.3;FCO;TAP AIR PORTUGAL;12:50;1;1;7:30;jue;MAD;26-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
464;23-09-2017-20h-42m-00s;€;LIS;63.0;5.3;FCO;TAP AIR PORTUGAL;12:50;1;1;7:30;vie;MAD;27-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
465;23-09-2017-20h-25m-08s;€;LIS;63.0;5.1;FCO;TAP AIR PORTUGAL;23:40;1;1;18:35;vie;MAD;10-11;https://www.kayak.es/flights/MAD-ROM/2017-11-11-flexible
466;23-09-2017-20h-25m-08s;€;LIS;63.0;13.8;FCO;TAP AIR PORTUGAL;10:55;1;1;21:05;jue;MAD;9-11;https://www.kayak.es/flights/MAD-ROM/2017-11-11-flexible
467;23-09-2017-20h-25m-08s;€;LIS;63.0;13.8;FCO;TAP AIR PORTUGAL;10:55;1;1;21:05;mar;MAD;14-11;https://www.kayak.es/flights/MAD-ROM/2017-11-11-flexible
468;23-09-2017-20h-25m-08s;€;LIS;63.0;5.1;FCO;TAP AIR PORTUGAL;23:40;1;1;18:35;lun;MAD;13-11;https://www.kayak.es/flights/MAD-ROM/2017-11-11-flexible
469;23-09-2017-20h-25m-08s;€;LIS;63.0;13.8;FCO;TAP AIR PORTUGAL;10:55;1;1;21:05;mié;MAD;8-11;https://www.kayak.es/flights/MAD-ROM/2017-11-11-flexible
470;23-09-2017-20h-42m-00s;€;LIS;63.0;7.1;FCO;TAP AIR PORTUGAL;19:30;1;1;12:25;mar;MAD;24-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
471;23-09-2017-20h-42m-00s;€;LIS;63.0;8.1;FCO;TAP AIR PORTUGAL  - Portugalia opera el vuel;23:30;1;1;15:25;lun;MAD;23-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
472;23-09-2017-21h-00m-01s;€;LIS;63.0;11.4;FCO;TAP AIR PORTUGAL;23:40;1;1;12:15;vie;MAD;15-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
473;23-09-2017-21h-00m-01s;€;LIS;63.0;16.1;FCO;TAP AIR PORTUGAL;23:40;1;1;7:35;vie;MAD;15-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
474;23-09-2017-20h-49m-54s;€;LIS;63.0;16.3;FCO;TAP AIR PORTUGAL;10:55;1;1;18:35;mié;MAD;29-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
475;23-09-2017-20h-49m-54s;€;LIS;63.0;16.3;FCO;TAP AIR PORTUGAL;13:25;1;1;21:05;mié;MAD;29-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
476;23-09-2017-20h-49m-54s;€;LIS;63.0;16.3;FCO;TAP AIR PORTUGAL;13:25;1;1;21:05;jue;MAD;30-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
477;23-09-2017-20h-49m-54s;€;LIS;63.0;16.3;FCO;TAP AIR PORTUGAL;10:55;1;1;18:35;dom;MAD;3-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
478;23-09-2017-20h-49m-54s;€;LIS;63.0;16.3;FCO;TAP AIR PORTUGAL;13:25;1;1;21:05;lun;MAD;4-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
479;23-09-2017-20h-49m-54s;€;LIS;63.0;16.3;FCO;TAP AIR PORTUGAL;13:25;1;1;21:05;mar;MAD;5-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
480;23-09-2017-20h-49m-54s;€;CRL;63.0;16.3;CIA;Ryanair;22:55;1;1;6:35;sáb;MAD;2-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
481;23-09-2017-20h-49m-54s;€;LIS;63.0;18.2;FCO;TAP AIR PORTUGAL;10:55;1;1;16:40;mié;MAD;29-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
482;23-09-2017-20h-49m-54s;€;LIS;63.0;13.8;FCO;TAP AIR PORTUGAL;10:55;1;1;21:05;mar;MAD;5-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
483;23-09-2017-21h-00m-01s;€;LIS;63.0;5.8;FCO;TAP AIR PORTUGAL;13:25;1;1;7:35;sáb;MAD;16-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
484;23-09-2017-21h-00m-01s;€;LIS;63.0;7.0;FCO;TAP AIR PORTUGAL  - Portugalia opera el vuel;23:40;1;1;16:40;mié;MAD;20-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
485;23-09-2017-21h-02m-15s;€;;63.0;2.6;MAD;Ryanair;23:35;0;1;21:00;lun;CIA;11-12;https://www.kayak.es/flights/ROM-MAD/2017-12-11-flexible
486;23-09-2017-21h-00m-01s;€;LIS;63.0;11.4;FCO;TAP AIR PORTUGAL  - Portugalia opera el vuel;23:40;1;1;12:15;dom;MAD;17-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
487;23-09-2017-21h-00m-01s;€;LIS;63.0;13.6;FCO;TAP AIR PORTUGAL;23:40;1;1;10:05;vie;MAD;15-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
488;23-09-2017-21h-00m-01s;€;LIS;63.0;13.8;FCO;TAP AIR PORTUGAL;10:55;1;1;21:05;lun;MAD;18-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
489;23-09-2017-21h-00m-01s;€;LIS;63.0;13.8;FCO;TAP AIR PORTUGAL  - Portugalia opera el vuel;10:55;1;1;21:05;dom;MAD;17-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
490;23-09-2017-21h-00m-01s;€;LIS;63.0;5.1;FCO;TAP AIR PORTUGAL;23:40;1;1;18:35;mar;MAD;19-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
491;23-09-2017-21h-00m-01s;€;LIS;63.0;16.1;FCO;TAP AIR PORTUGAL;23:40;1;1;7:35;dom;MAD;17-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
492;23-09-2017-21h-00m-01s;€;LIS;63.0;7.0;FCO;TAP AIR PORTUGAL  - Portugalia opera el vuel;23:40;1;1;16:40;mar;MAD;19-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
493;23-09-2017-20h-49m-54s;€;LIS;63.0;13.8;FCO;TAP AIR PORTUGAL;10:55;1;1;21:05;lun;MAD;4-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
494;23-09-2017-20h-49m-54s;€;LIS;63.0;13.8;FCO;TAP AIR PORTUGAL;10:55;1;1;21:05;jue;MAD;30-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
495;23-09-2017-20h-49m-54s;€;LIS;63.0;13.6;FCO;TAP AIR PORTUGAL;23:40;1;1;10:05;mar;MAD;5-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
496;23-09-2017-21h-00m-01s;€;LIS;63.0;5.8;FCO;TAP AIR PORTUGAL;13:25;1;1;7:35;vie;MAD;15-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
497;23-09-2017-21h-00m-01s;€;LIS;63.0;5.1;FCO;TAP AIR PORTUGAL;23:40;1;1;18:35;vie;MAD;15-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
498;23-09-2017-20h-49m-54s;€;LIS;63.0;5.8;FCO;TAP AIR PORTUGAL;13:25;1;1;7:35;mié;MAD;29-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
499;23-09-2017-20h-49m-54s;€;LIS;63.0;5.8;FCO;TAP AIR PORTUGAL;13:25;1;1;7:35;jue;MAD;30-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
500;23-09-2017-20h-49m-54s;€;LIS;63.0;6.5;FCO;TAP AIR PORTUGAL;18:45;1;1;12:15;mié;MAD;29-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
501;23-09-2017-20h-49m-54s;€;LIS;63.0;6.5;FCO;TAP AIR PORTUGAL;18:45;1;1;12:15;jue;MAD;30-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
502;23-09-2017-20h-49m-54s;€;LIS;63.0;7.0;FCO;TAP AIR PORTUGAL  - Portugalia opera el vuel;23:40;1;1;16:40;jue;MAD;30-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
503;23-09-2017-20h-49m-54s;€;LIS;63.0;7.0;FCO;TAP AIR PORTUGAL;23:40;1;1;16:40;lun;MAD;4-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
504;23-09-2017-20h-49m-54s;€;LIS;63.0;7.0;FCO;TAP AIR PORTUGAL;23:40;1;1;16:40;mar;MAD;5-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
505;23-09-2017-20h-49m-54s;€;LIS;63.0;8.7;FCO;TAP AIR PORTUGAL;18:45;1;1;10:05;mié;MAD;29-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
506;23-09-2017-20h-49m-54s;€;LIS;63.0;8.7;FCO;TAP AIR PORTUGAL  - Portugalia opera el vuel;18:45;1;1;10:05;jue;MAD;30-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
507;23-09-2017-20h-49m-54s;€;LIS;63.0;11.2;FCO;TAP AIR PORTUGAL;18:45;1;1;7:35;mié;MAD;29-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
508;23-09-2017-20h-49m-54s;€;LIS;63.0;11.2;FCO;TAP AIR PORTUGAL;18:45;1;1;7:35;jue;MAD;30-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
509;23-09-2017-20h-49m-54s;€;LIS;63.0;11.4;FCO;TAP AIR PORTUGAL;23:40;1;1;12:15;mié;MAD;29-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
510;23-09-2017-20h-49m-54s;€;LIS;63.0;11.4;FCO;TAP AIR PORTUGAL;23:40;1;1;12:15;jue;MAD;30-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
511;23-09-2017-20h-49m-54s;€;LIS;63.0;13.6;FCO;TAP AIR PORTUGAL;23:40;1;1;10:05;vie;MAD;1-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
512;23-09-2017-20h-49m-54s;€;LIS;63.0;13.6;FCO;TAP AIR PORTUGAL;23:40;1;1;10:05;mié;MAD;29-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
513;23-09-2017-21h-00m-01s;€;LIS;63.0;5.8;FCO;TAP AIR PORTUGAL;13:25;1;1;7:35;dom;MAD;17-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
514;23-09-2017-20h-49m-54s;€;LIS;63.0;13.6;FCO;TAP AIR PORTUGAL  - Portugalia opera el vuel;23:40;1;1;10:05;jue;MAD;30-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
515;23-09-2017-21h-00m-01s;€;LIS;63.0;16.3;FCO;TAP AIR PORTUGAL;10:55;1;1;18:35;vie;MAD;15-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
516;23-09-2017-21h-00m-01s;€;LIS;63.0;16.3;FCO;TAP AIR PORTUGAL;10:55;1;1;18:35;jue;MAD;21-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
517;23-09-2017-21h-00m-01s;€;LIS;63.0;5.1;FCO;TAP AIR PORTUGAL;23:40;1;1;18:35;jue;MAD;21-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
518;23-09-2017-20h-49m-54s;€;LIS;63.0;5.1;FCO;TAP AIR PORTUGAL;23:40;1;1;18:35;mié;MAD;29-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
519;23-09-2017-20h-28m-31s;€;ATH;63.0;24.8;AMS;Aegean Airlines;11:25;1;1;10:40;lun;FCO;4-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
520;23-09-2017-20h-28m-31s;€;ATH;63.0;18.0;AMS;Aegean Airlines;11:25;1;1;17:25;lun;FCO;4-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
521;23-09-2017-21h-00m-01s;€;LIS;63.0;16.3;FCO;TAP AIR PORTUGAL;13:25;1;1;21:05;lun;MAD;18-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
522;23-09-2017-20h-49m-54s;€;LIS;63.0;5.1;FCO;TAP AIR PORTUGAL;23:40;1;1;18:35;jue;MAD;30-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
523;23-09-2017-20h-49m-54s;€;LIS;63.0;5.1;FCO;TAP AIR PORTUGAL;23:40;1;1;18:35;lun;MAD;4-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
524;23-09-2017-20h-39m-45s;€;STN;64.0;9.9;MAD;Ryanair;23:35;1;1;13:40;sáb;CIA;18-11;https://www.kayak.es/flights/ROM-MAD/2017-11-18-flexible
525;23-09-2017-20h-28m-31s;€;BOD;64.0;19.0;AMS;Air France  - HOP! opera el vuel;7:50;1;1;12:50;lun;FCO;4-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
526;23-09-2017-20h-28m-31s;€;BOD;64.0;7.1;AMS;Air France  - HOP!, KLM Cityhopper For KLM Royal Dutch Airli opera el vuel;19:55;1;1;12:50;lun;FCO;4-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
527;23-09-2017-20h-54m-24s;€;STN;64.0;16.8;MAD;Ryanair;10:15;1;1;17:25;sáb;CIA;2-12;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible
528;23-09-2017-20h-54m-24s;€;CRL;64.0;17.5;MAD;Ryanair;11:50;1;1;18:20;lun;CIA;4-12;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible
529;23-09-2017-20h-54m-24s;€;STN;64.0;12.4;MAD;Ryanair;23:35;1;1;11:10;sáb;CIA;2-12;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible
530;23-09-2017-20h-54m-24s;€;STN;64.0;9.9;MAD;Ryanair;23:35;1;1;13:40;sáb;CIA;2-12;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible
531;23-09-2017-20h-39m-45s;€;STN;64.0;8.2;MAD;Ryanair;18:35;1;1;10:20;sáb;CIA;18-11;https://www.kayak.es/flights/ROM-MAD/2017-11-18-flexible
532;23-09-2017-20h-54m-24s;€;STN;65.0;7.4;MAD;Ryanair;18:35;1;1;11:10;lun;CIA;4-12;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible
533;23-09-2017-20h-47m-38s;€;;65.0;2.5;FCO;Alitalia;13:55;0;1;11:25;mié;MAD;13-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
534;23-09-2017-20h-39m-45s;€;;65.0;2.6;MAD;Ryanair;12:00;0;1;9:25;dom;CIA;19-11;https://www.kayak.es/flights/ROM-MAD/2017-11-18-flexible
535;23-09-2017-20h-28m-31s;€;;66.0;2.8;AMS;Iberia  - Vueling opera el vuel;12:55;0;1;10:10;vie;FCO;1-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
536;23-09-2017-20h-34m-10s;€;;66.0;2.3;FCO;easyJet;9:35;0;1;7:15;jue;AMS;9-11;https://www.kayak.es/flights/AMS-ROM/2017-11-11-flexible
537;23-09-2017-20h-47m-38s;€;SOF;66.0;10.2;CIA;Wizz Air / Ryanair;7:35;1;1;21:20;mié;MAD;13-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
538;23-09-2017-20h-54m-24s;€;BRU;66.0;13.5;MAD;Ryanair;9:30;1;1;20:00;lun;FCO;4-12;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible
539;23-09-2017-20h-58m-53s;€;;66.0;2.7;AMS;easyJet;12:50;0;1;10:10;jue;FCO;14-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
540;23-09-2017-20h-48m-45s;€;;66.0;2.3;FCO;easyJet;9:35;0;1;7:15;jue;AMS;2-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
541;23-09-2017-20h-47m-38s;€;LIS;66.0;16.3;FCO;TAP AIR PORTUGAL;10:55;1;1;18:35;mié;MAD;13-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
542;23-09-2017-20h-54m-24s;€;LIS;67.0;6.1;MAD;TAP AIR PORTUGAL;17:50;1;1;11:45;lun;FCO;4-12;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible
543;23-09-2017-20h-54m-24s;€;STN;67.0;17.1;MAD;Ryanair;23:35;1;1;6:30;sáb;CIA;2-12;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible
544;23-09-2017-20h-48m-45s;€;;67.0;2.4;FCO;Iberia  - Vueling opera el vuel;0:10;0;1;21:45;jue;AMS;2-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
545;23-09-2017-20h-48m-45s;€;;67.0;2.4;FCO;Iberia  - Vueling opera el vuel;0:10;0;1;21:45;vie;AMS;3-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
546;23-09-2017-20h-54m-24s;€;STN;67.0;13.2;MAD;Ryanair;23:35;1;1;10:20;sáb;CIA;2-12;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible
547;23-09-2017-20h-33m-02s;€;LIS;67.0;6.1;MAD;TAP AIR PORTUGAL;17:50;1;1;11:45;lun;FCO;4-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
548;23-09-2017-20h-54m-24s;€;STN;67.0;8.2;MAD;Ryanair;18:35;1;1;10:20;sáb;CIA;2-12;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible
549;23-09-2017-20h-54m-24s;€;LIS;67.0;11.7;MAD;TAP AIR PORTUGAL;17:50;1;1;6:10;lun;FCO;4-12;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible
550;23-09-2017-20h-26m-15s;€;;67.0;2.4;FCO;Iberia  - Vueling opera el vuel;0:10;0;1;21:45;lun;AMS;4-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
551;23-09-2017-20h-33m-02s;€;LIS;67.0;11.7;MAD;TAP AIR PORTUGAL;17:50;1;1;6:10;lun;FCO;4-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
552;23-09-2017-20h-33m-02s;€;SOF;67.0;12.0;MAD;Wizz Air;20:40;1;1;8:40;lun;FCO;4-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
553;23-09-2017-20h-33m-02s;€;BRU;67.0;12.5;MAD;Ryanair;19:40;1;1;7:10;lun;FCO;4-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
554;23-09-2017-20h-54m-24s;€;STN;67.0;12.1;MAD;Ryanair;18:35;1;1;6:30;sáb;CIA;2-12;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible
555;23-09-2017-20h-28m-31s;€;LYS;68.0;19.5;AMS;Air France  - HOP!, KLM opera el vuel;8:50;1;1;13:20;lun;FCO;4-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
556;23-09-2017-20h-54m-24s;€;SOF;68.0;12.7;MAD;Ryanair / Wizz Air;20:40;1;1;8:00;lun;CIA;4-12;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible
557;23-09-2017-20h-47m-38s;€;BRU;68.0;9.9;FCO;Brussels Airlines;22:35;1;1;12:40;mié;MAD;13-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
558;23-09-2017-20h-47m-38s;€;BRU;68.0;9.9;FCO;Brussels Airlines;22:35;1;1;12:40;mar;MAD;12-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
559;23-09-2017-20h-47m-38s;€;BRU;68.0;9.9;FCO;Brussels Airlines;22:35;1;1;12:40;jue;MAD;14-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
560;23-09-2017-20h-54m-24s;€;STN;68.0;23.1;MAD;Ryanair;10:15;1;1;11:10;dom;CIA;3-12;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible
561;23-09-2017-20h-47m-38s;€;BRU;68.0;16.2;FCO;Brussels Airlines;22:35;1;1;6:25;lun;MAD;11-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
562;23-09-2017-20h-47m-38s;€;BRU;68.0;16.2;FCO;Brussels Airlines;22:35;1;1;6:25;jue;MAD;14-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
563;23-09-2017-20h-47m-38s;€;BRU;68.0;16.2;FCO;Brussels Airlines;22:35;1;1;6:25;mar;MAD;12-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
564;23-09-2017-20h-47m-38s;€;BRU;68.0;10.4;FCO;Brussels Airlines;16:50;1;1;6:25;lun;MAD;11-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
565;23-09-2017-20h-47m-38s;€;BRU;68.0;16.2;FCO;Brussels Airlines;22:35;1;1;6:25;vie;MAD;8-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
566;23-09-2017-20h-47m-38s;€;BRU;68.0;10.4;FCO;Brussels Airlines;16:50;1;1;6:25;jue;MAD;14-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
567;23-09-2017-20h-47m-38s;€;BRU;68.0;9.9;FCO;Brussels Airlines;22:35;1;1;12:40;vie;MAD;8-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
568;23-09-2017-20h-47m-38s;€;BRU;68.0;9.9;FCO;Brussels Airlines;22:35;1;1;12:40;lun;MAD;11-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
569;23-09-2017-20h-47m-38s;€;BRU;68.0;10.4;FCO;Brussels Airlines;16:50;1;1;6:25;mié;MAD;13-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
570;23-09-2017-20h-47m-38s;€;BRU;68.0;16.2;FCO;Brussels Airlines;22:35;1;1;6:25;mié;MAD;13-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
571;23-09-2017-20h-47m-38s;€;BRU;68.0;10.4;FCO;Brussels Airlines;16:50;1;1;6:25;mar;MAD;12-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
572;23-09-2017-20h-48m-45s;€;BRI;69.0;12.2;FCO;Transavia / Ryanair;19:40;1;1;7:30;mié;AMS;1-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
573;23-09-2017-20h-39m-45s;€;STN;69.0;12.1;MAD;Ryanair;18:35;1;1;6:30;sáb;CIA;18-11;https://www.kayak.es/flights/ROM-MAD/2017-11-18-flexible
574;23-09-2017-20h-54m-24s;€;EIN;69.0;9.5;MAD;Ryanair;19:25;1;1;9:55;sáb;CIA;2-12;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible
575;23-09-2017-20h-54m-24s;€;CTA, BLQ;69.0;21.2;MAD;Ryanair;19:25;2;1;22:15;lun;FCO;4-12;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible
576;23-09-2017-20h-27m-24s;€;;70.0;2.3;FCO;Vueling;9:20;0;1;7:00;mié;AMS;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
577;23-09-2017-20h-29m-39s;€;;70.0;2.7;AMS;easyJet;12:50;0;1;10:10;sáb;FCO;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
578;23-09-2017-20h-31m-54s;€;;70.0;2.7;AMS;Vueling;12:45;0;1;10:05;mié;FCO;25-10;https://www.kayak.es/flights/ROM-AMS/2017-10-25-flexible
579;23-09-2017-20h-40m-53s;€;;70.0;2.4;FCO;Vueling;9:25;0;1;7:00;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-04-flexible
580;23-09-2017-20h-39m-45s;€;STN;71.0;13.2;MAD;Ryanair;23:35;1;1;10:20;sáb;CIA;18-11;https://www.kayak.es/flights/ROM-MAD/2017-11-18-flexible
581;23-09-2017-20h-39m-45s;€;STN;71.0;12.4;MAD;Ryanair;23:35;1;1;11:10;sáb;CIA;18-11;https://www.kayak.es/flights/ROM-MAD/2017-11-18-flexible
582;23-09-2017-20h-39m-45s;€;OTP;71.0;12.7;MAD;Wizz Air;20:25;1;1;7:45;sáb;CIA;18-11;https://www.kayak.es/flights/ROM-MAD/2017-11-18-flexible
583;23-09-2017-20h-33m-02s;€;BRU;71.0;13.5;MAD;Ryanair;9:30;1;1;20:00;lun;FCO;4-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
584;23-09-2017-20h-28m-31s;€;BOD;72.0;7.1;AMS;Air France  - HOP!, KLM Cityhopper For KLM Royal Dutch Airli opera el vuel;19:55;1;1;12:50;jue;FCO;7-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
585;23-09-2017-20h-33m-02s;€;;72.0;2.6;MAD;Ryanair;12:00;0;1;9:25;jue;CIA;7-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
586;23-09-2017-20h-19m-31s;€;LIS;72.0;6.8;MAD;TAP AIR PORTUGAL;23:50;1;1;17:05;mar;FCO;3-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
587;23-09-2017-20h-28m-31s;€;LYS;72.0;6.5;AMS;Air France  - HOP!, KLM Cityhopper For KLM Royal Dutch Airli opera el vuel;19:50;1;1;13:20;sáb;FCO;2-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
588;23-09-2017-20h-47m-38s;€;CDG;72.0;13.2;FCO;Air France;23:15;1;1;10:00;mié;MAD;13-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
589;23-09-2017-20h-33m-02s;€;;72.0;2.6;MAD;Ryanair;23:25;0;1;20:50;dom;CIA;3-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
590;23-09-2017-20h-40m-53s;€;;73.0;2.3;FCO;easyJet;9:35;0;1;7:15;vie;AMS;3-11;https://www.kayak.es/flights/AMS-ROM/2017-11-04-flexible
591;23-09-2017-20h-47m-38s;€;;73.0;2.5;FCO;Air Europa;9:30;0;1;7:00;mié;MAD;13-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
592;23-09-2017-20h-47m-38s;€;;73.0;2.5;FCO;Air Europa;9:30;0;1;7:00;sáb;MAD;9-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
593;23-09-2017-20h-47m-38s;€;;73.0;2.5;FCO;Air Europa;9:30;0;1;7:00;vie;MAD;8-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
594;23-09-2017-20h-47m-38s;€;;73.0;2.5;FCO;Air Europa;17:25;0;1;14:55;mar;MAD;12-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
595;23-09-2017-20h-47m-38s;€;;73.0;2.5;FCO;Air Europa;9:30;0;1;7:00;mar;MAD;12-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
596;23-09-2017-20h-47m-38s;€;;73.0;2.5;FCO;Air Europa;9:30;0;1;7:00;jue;MAD;14-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
597;23-09-2017-20h-29m-39s;€;;73.0;2.7;AMS;easyJet;12:50;0;1;10:10;lun;FCO;27-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
